# Time Enstrophy
1.172109374999999964e+01 7.073193668017367486e+00
1.172460937500000000e+01 7.068652905994139424e+00
1.172812500000000036e+01 7.064110566266508684e+00
1.173164062500000071e+01 7.059566393427711972e+00
1.173515625000000107e+01 7.055020127937824626e+00
1.173867187499999964e+01 7.050471505954136298e+00
1.174218750000000000e+01 7.045920259178551248e+00
1.174570312500000036e+01 7.041366114737664716e+00
1.174921875000000071e+01 7.036808795104088077e+00
1.175273437500000107e+01 7.032248018058129269e+00
1.175624999999999964e+01 7.027683496679502539e+00
1.175976562500000000e+01 7.023114939351872366e+00
1.176328125000000036e+01 7.018542049760534418e+00
1.176679687500000071e+01 7.013964526866496740e+00
1.177031250000000107e+01 7.009382064847977212e+00
1.177382812499999964e+01 7.004794353011567942e+00
1.177734375000000000e+01 7.000201075687298768e+00
1.178085937500000036e+01 6.995601912131986566e+00
1.178437500000000071e+01 6.990996536471012490e+00
1.178789062500000107e+01 6.986384617708646161e+00
1.179140624999999964e+01 6.981765819830974884e+00
1.179492187500000000e+01 6.977139802014557191e+00
1.179843750000000036e+01 6.972506218940345946e+00
1.180195312500000071e+01 6.967864721198971267e+00
1.180546875000000107e+01 6.963214955762950353e+00
1.180898437499999964e+01 6.958556566495861517e+00
1.181250000000000000e+01 6.953889194668883889e+00
1.181601562500000036e+01 6.949212479461122527e+00
1.181953125000000071e+01 6.944526058430216864e+00
1.182304687500000107e+01 6.939829567951693257e+00
1.182656249999999964e+01 6.935122643636688622e+00
1.183007812500000000e+01 6.930404920746094710e+00
1.183359375000000036e+01 6.925676034623194255e+00
1.183710937500000071e+01 6.920935621166321106e+00
1.184062500000000107e+01 6.916183317358347793e+00
1.184414062499999964e+01 6.911418761862420546e+00
1.184765625000000000e+01 6.906641595684824608e+00
1.185117187500000036e+01 6.901851462897880651e+00
1.185468750000000071e+01 6.897048011409548707e+00
1.185820312500000107e+01 6.892230893762656407e+00
1.186171874999999964e+01 6.887399767945412421e+00
1.186523437500000000e+01 6.882554298195865172e+00
1.186875000000000036e+01 6.877694155785636809e+00
1.187226562500000071e+01 6.872819019771919002e+00
1.187578125000000107e+01 6.867928577710803673e+00
1.187929687499999964e+01 6.863022526329102035e+00
1.188281250000000000e+01 6.858100572155210628e+00
1.188632812500000036e+01 6.853162432112172020e+00
1.188984375000000071e+01 6.848207834077207679e+00
1.189335937500000107e+01 6.843236517411573239e+00
1.189687499999999964e+01 6.838248233462504544e+00
1.190039062500000000e+01 6.833242746035575799e+00
1.190390625000000036e+01 6.828219831831749964e+00
1.190742187500000071e+01 6.823179280839648975e+00
1.191093750000000107e+01 6.818120896671224784e+00
1.191445312499999964e+01 6.813044496828759122e+00
1.191796875000000000e+01 6.807949912893365152e+00
1.192148437500000036e+01 6.802836990629293368e+00
1.192500000000000071e+01 6.797705590003499054e+00
1.192851562500000107e+01 6.792555585124565809e+00
1.193203124999999964e+01 6.787386864108041706e+00
1.193554687500000000e+01 6.782199328875619493e+00
1.193906250000000036e+01 6.776992894893655084e+00
1.194257812500000071e+01 6.771767490852937499e+00
1.194609375000000107e+01 6.766523058288218095e+00
1.194960937499999964e+01 6.761259551134076062e+00
1.195312500000000000e+01 6.755976935214518697e+00
1.195664062500000036e+01 6.750675187667345867e+00
1.196015625000000071e+01 6.745354296309775677e+00
1.196367187500000107e+01 6.740014258957399917e+00
1.196718749999999964e+01 6.734655082712158070e+00
1.197070312500000000e+01 6.729276783234965364e+00
1.197421875000000036e+01 6.723879384014640692e+00
1.197773437500000071e+01 6.718462915637378963e+00
1.198125000000000107e+01 6.713027415052577496e+00
1.198476562499999964e+01 6.707572924823870686e+00
1.198828125000000000e+01 6.702099492351273113e+00
1.199179687500000036e+01 6.696607169052733788e+00
1.199531250000000071e+01 6.691096009500835606e+00
1.199882812500000107e+01 6.685566070520941651e+00
1.200234374999999964e+01 6.680017410267627298e+00
1.200585937500000000e+01 6.674450087303543278e+00
1.200937500000000036e+01 6.668864159706526351e+00
1.201289062500000071e+01 6.663259684226082058e+00
1.201640625000000107e+01 6.657636715500753866e+00
1.201992187499999964e+01 6.651995305336040332e+00
1.202343750000000000e+01 6.646335502032526321e+00
1.202695312500000036e+01 6.640657349748481764e+00
1.203046875000000071e+01 6.634960887882565217e+00
1.203398437500000107e+01 6.629246150469873200e+00
1.203749999999999964e+01 6.623513165596126129e+00
1.204101562500000000e+01 6.617761954846640648e+00
1.204453125000000036e+01 6.611992532815166967e+00
1.204804687500000071e+01 6.606204906699558066e+00
1.205156250000000107e+01 6.600399076005995624e+00
1.205507812499999964e+01 6.594575032372009815e+00
1.205859375000000000e+01 6.588732759504043912e+00
1.206210937500000036e+01 6.582872233211792157e+00
1.206562500000000071e+01 6.576993421512722371e+00
1.206914062500000107e+01 6.571096284778510821e+00
1.207265624999999964e+01 6.565180775900966381e+00
1.207617187500000000e+01 6.559246840466633977e+00
1.207968750000000036e+01 6.553294416943279188e+00
1.208320312500000071e+01 6.547323436893828230e+00
1.208671875000000107e+01 6.541333825240650768e+00
1.209023437499999964e+01 6.535325500603192950e+00
1.209375000000000000e+01 6.529298375725222314e+00
1.209726562500000036e+01 6.523252357995959372e+00
1.210078125000000071e+01 6.517187350056012463e+00
1.210429687500000107e+01 6.511103250467568770e+00
1.210781249999999964e+01 6.504999954422190811e+00
1.211132812500000000e+01 6.498877354460123712e+00
1.211484375000000036e+01 6.492735341181852249e+00
1.211835937500000071e+01 6.486573803943862515e+00
1.212187500000000107e+01 6.480392631542590820e+00
1.212539062499999964e+01 6.474191712900291051e+00
1.212890625000000000e+01 6.467970937771081452e+00
1.213242187500000036e+01 6.461730197483642968e+00
1.213593750000000071e+01 6.455469385729459830e+00
1.213945312500000107e+01 6.449188399394256699e+00
1.214296874999999964e+01 6.442887139418589371e+00
1.214648437500000000e+01 6.436565511664674943e+00
1.215000000000000036e+01 6.430223427763085198e+00
1.215351562500000071e+01 6.423860805915952099e+00
1.215703125000000107e+01 6.417477571642056233e+00
1.216054687499999964e+01 6.411073658461371672e+00
1.216406250000000000e+01 6.404649008528842558e+00
1.216757812500000036e+01 6.398203573235992536e+00
1.217109375000000071e+01 6.391737313801897358e+00
1.217460937500000107e+01 6.385250201870988462e+00
1.217812499999999964e+01 6.378742220125126039e+00
1.218164062500000000e+01 6.372213362903984546e+00
1.218515625000000036e+01 6.365663636814508308e+00
1.218867187500000071e+01 6.359093061300756133e+00
1.219218750000000107e+01 6.352501669142508689e+00
1.219570312499999964e+01 6.345889506855584727e+00
1.219921875000000000e+01 6.339256634978099214e+00
1.220273437500000036e+01 6.332603128242412893e+00
1.220625000000000071e+01 6.325929075648717870e+00
1.220976562500000107e+01 6.319234580469402118e+00
1.221328124999999964e+01 6.312519760220798304e+00
1.221679687500000000e+01 6.305784746638952498e+00
1.222031250000000036e+01 6.299029685689156111e+00
1.222382812500000071e+01 6.292254737626657324e+00
1.222734375000000107e+01 6.285460077111364008e+00
1.223085937499999964e+01 6.278645893365567332e+00
1.223437500000000000e+01 6.271812390353630917e+00
1.223789062500000036e+01 6.264959786958254284e+00
1.224140625000000071e+01 6.258088317129844924e+00
1.224492187500000107e+01 6.251198229992894539e+00
1.224843749999999964e+01 6.244289789904220456e+00
1.225195312500000000e+01 6.237363276469778839e+00
1.225546875000000036e+01 6.230418984536777671e+00
1.225898437500000071e+01 6.223457224183838399e+00
1.226250000000000107e+01 6.216478320732626628e+00
1.226601562499999964e+01 6.209482614799698652e+00
1.226953125000000000e+01 6.202470462398395057e+00
1.227304687500000036e+01 6.195442235089331007e+00
1.227656250000000071e+01 6.188398320166877298e+00
1.228007812500000107e+01 6.181339120860050329e+00
1.228359374999999964e+01 6.174265056521077710e+00
1.228710937500000000e+01 6.167176562774210780e+00
1.229062500000000036e+01 6.160074091600932888e+00
1.229414062500000071e+01 6.152958111344549508e+00
1.229765625000000107e+01 6.145829106625935623e+00
1.230117187499999964e+01 6.138687578171290404e+00
1.230468750000000000e+01 6.131534042560907949e+00
1.230820312500000036e+01 6.124369031913806438e+00
1.231171875000000071e+01 6.117193093526017478e+00
1.231523437500000107e+01 6.110006789479863087e+00
1.231874999999999964e+01 6.102810696238002208e+00
1.232226562500000000e+01 6.095605404230026281e+00
1.232578125000000036e+01 6.088391517432363287e+00
1.232929687500000071e+01 6.081169652935738412e+00
1.233281250000000107e+01 6.073940440490172676e+00
1.233632812499999964e+01 6.066704522016459045e+00
1.233984375000000000e+01 6.059462551075590397e+00
1.234335937500000036e+01 6.052215192292731416e+00
1.234687500000000071e+01 6.044963120738594320e+00
1.235039062500000107e+01 6.037707021276289332e+00
1.235390624999999964e+01 6.030447587884305349e+00
1.235742187500000000e+01 6.023185522965391669e+00
1.236093750000000036e+01 6.015921536647120149e+00
