# Time Enstrophy
1.466191406250000107e+01 3.751157952918512173e+00
1.466367187500000036e+01 3.749248482383389813e+00
1.466542968749999964e+01 3.747340852065030870e+00
1.466718750000000071e+01 3.745435068477684482e+00
1.466894531250000000e+01 3.743531138134402525e+00
1.467070312500000107e+01 3.741629067546370813e+00
1.467246093750000036e+01 3.739728863222238964e+00
1.467421874999999964e+01 3.737830531667436063e+00
1.467597656250000071e+01 3.735934079383475659e+00
1.467773437500000000e+01 3.734039512867244781e+00
1.467949218750000107e+01 3.732146838610288953e+00
1.468125000000000036e+01 3.730256063098077668e+00
1.468300781249999964e+01 3.728367192809264097e+00
1.468476562500000071e+01 3.726480234214935017e+00
1.468652343750000000e+01 3.724595193777842983e+00
1.468828125000000107e+01 3.722712077951635834e+00
1.469003906250000036e+01 3.720830893180069765e+00
1.469179687499999964e+01 3.718951645896213520e+00
1.469355468750000071e+01 3.717074342521645480e+00
1.469531250000000000e+01 3.715198989465635648e+00
1.469707031250000107e+01 3.713325593124319646e+00
1.469882812500000036e+01 3.711454159879863823e+00
1.470058593749999964e+01 3.709584696099622825e+00
1.470234375000000071e+01 3.707717208135281162e+00
1.470410156250000000e+01 3.705851702321989016e+00
1.470585937500000107e+01 3.703988184977493603e+00
1.470761718750000036e+01 3.702126662401254542e+00
1.470937499999999964e+01 3.700267140873553018e+00
1.471113281250000071e+01 3.698409626654593385e+00
1.471289062500000000e+01 3.696554125983596784e+00
1.471464843750000107e+01 3.694700645077885870e+00
1.471640625000000036e+01 3.692849190131960668e+00
1.471816406249999964e+01 3.690999767316566427e+00
1.471992187500000071e+01 3.689152382777761030e+00
1.472167968750000000e+01 3.687307042635962873e+00
1.472343750000000107e+01 3.685463752985002728e+00
1.472519531250000036e+01 3.683622519891165403e+00
1.472695312499999964e+01 3.681783349392221183e+00
1.472871093750000071e+01 3.679946247496455491e+00
1.473046875000000000e+01 3.678111220181693675e+00
1.473222656250000107e+01 3.676278273394315121e+00
1.473398437500000036e+01 3.674447413048263833e+00
1.473574218749999964e+01 3.672618645024057660e+00
1.473750000000000071e+01 3.670791975167788657e+00
1.473925781250000000e+01 3.668967409290115000e+00
1.474101562500000107e+01 3.667144953165261789e+00
1.474277343750000036e+01 3.665324612530000969e+00
1.474453124999999964e+01 3.663506393082639256e+00
1.474628906250000071e+01 3.661690300482001170e+00
1.474804687500000000e+01 3.659876340346399637e+00
1.474980468750000107e+01 3.658064518252619024e+00
1.475156250000000036e+01 3.656254839734879525e+00
1.475332031249999964e+01 3.654447310283811756e+00
1.475507812500000071e+01 3.652641935345421143e+00
1.475683593750000000e+01 3.650838720320054520e+00
1.475859375000000107e+01 3.649037670561366742e+00
1.476035156250000036e+01 3.647238791375278399e+00
1.476210937499999964e+01 3.645442088018943760e+00
1.476386718750000071e+01 3.643647565699708935e+00
1.476562500000000000e+01 3.641855229574074482e+00
1.476738281250000107e+01 3.640065084746657575e+00
1.476914062500000036e+01 3.638277136269151946e+00
1.477089843749999964e+01 3.636491389139294483e+00
1.477265625000000071e+01 3.634707848299825628e+00
1.477441406250000000e+01 3.632926518637455526e+00
1.477617187500000107e+01 3.631147404981833304e+00
1.477792968750000036e+01 3.629370512104513669e+00
1.477968749999999964e+01 3.627595844717928841e+00
1.478144531250000071e+01 3.625823407474364046e+00
1.478320312500000000e+01 3.624053204964934771e+00
1.478496093750000107e+01 3.622285241718566251e+00
1.478671875000000036e+01 3.620519522200978280e+00
1.478847656249999964e+01 3.618756050813675351e+00
1.479023437500000071e+01 3.616994831892938578e+00
1.479199218750000000e+01 3.615235869708823380e+00
1.479375000000000107e+01 3.613479168464162505e+00
1.479550781250000036e+01 3.611724732293575713e+00
1.479726562499999964e+01 3.609972565262480781e+00
1.479902343750000071e+01 3.608222671366117851e+00
1.480078125000000000e+01 3.606475054528571977e+00
1.480253906250000107e+01 3.604729718601811683e+00
1.480429687500000036e+01 3.602986667364723061e+00
1.480605468749999964e+01 3.601245904522164754e+00
1.480781250000000071e+01 3.599507433704018489e+00
1.480957031250000000e+01 3.597771258464256938e+00
1.481132812500000107e+01 3.596037382280013794e+00
1.481308593750000036e+01 3.594305808550667614e+00
1.481484374999999964e+01 3.592576540596929657e+00
1.481660156250000071e+01 3.590849581659945944e+00
1.481835937500000000e+01 3.589124934900406849e+00
1.482011718750000107e+01 3.587402603397666923e+00
1.482187500000000036e+01 3.585682590148873139e+00
1.482363281249999964e+01 3.583964898068112692e+00
1.482539062500000071e+01 3.582249529985556791e+00
1.482714843750000000e+01 3.580536488646631543e+00
1.482890625000000107e+01 3.578825776711188844e+00
1.483066406250000036e+01 3.577117396752698575e+00
1.483242187499999964e+01 3.575411351257442583e+00
1.483417968750000071e+01 3.573707642623733083e+00
1.483593750000000000e+01 3.572006273161135503e+00
1.483769531250000107e+01 3.570307245089708648e+00
1.483945312500000036e+01 3.568610560539254628e+00
1.484121093749999964e+01 3.566916221548587895e+00
1.484296875000000071e+01 3.565224230064816258e+00
1.484472656250000000e+01 3.563534587942632559e+00
1.484648437500000107e+01 3.561847296943627228e+00
1.484824218750000036e+01 3.560162358735611488e+00
1.484999999999999964e+01 3.558479774891958325e+00
1.485175781250000071e+01 3.556799546890957231e+00
1.485351562500000000e+01 3.555121676115184037e+00
1.485527343750000107e+01 3.553446163850892514e+00
1.485703125000000036e+01 3.551773011287411741e+00
1.485878906249999964e+01 3.550102219516571456e+00
1.486054687500000071e+01 3.548433789532135840e+00
1.486230468750000000e+01 3.546767722229258624e+00
1.486406250000000107e+01 3.545104018403953727e+00
1.486582031250000036e+01 3.543442678752584118e+00
1.486757812499999964e+01 3.541783703871366207e+00
1.486933593750000071e+01 3.540127094255896445e+00
1.487109375000000000e+01 3.538472850300692141e+00
1.487285156250000107e+01 3.536820972298750476e+00
1.487460937500000036e+01 3.535171460441130620e+00
1.487636718749999964e+01 3.533524314816547829e+00
1.487812500000000071e+01 3.531879535410991089e+00
1.487988281250000000e+01 3.530237122107358516e+00
1.488164062500000107e+01 3.528597074685110968e+00
1.488339843750000036e+01 3.526959392819945194e+00
1.488515624999999964e+01 3.525324076083490965e+00
1.488691406250000071e+01 3.523691123943016645e+00
1.488867187500000000e+01 3.522060535761166733e+00
1.489042968750000107e+01 3.520432310795713171e+00
1.489218750000000036e+01 3.518806448199325310e+00
